
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=100
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=128
EVALUATE_EVERY=100
FILTER_SIZES=1,2,3,4,5
L2_REG_LAMBDA=0.0
LABELS_DATA_FILE=./nlp_features/econ_health_onehotlabels.npy
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=200
NUM_FILTERS=128
SENTENCES_DATA_FILE=./nlp_features/econ_health_sentences_list_of_strings.npy
UNROLLED_LSTM=False

Loading data...
Vocabulary Size: 12499
Train/Dev split: 2610/289
Writing to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215

2017-03-02T23:32:23.042916: step 1, loss 3.72976, acc 0.34375
2017-03-02T23:39:36.313643: step 3874, loss 0.0299969, acc 0.984375
2017-03-02T23:39:36.425346: step 3875, loss 0.0049868, acc 1
2017-03-02T23:39:36.527588: step 3876, loss 0.00320659, acc 1
2017-03-02T23:39:36.638717: step 3877, loss 0.0109624, acc 1
2017-03-02T23:39:36.741162: step 3878, loss 0.0112303, acc 1
2017-03-02T23:39:36.844633: step 3879, loss 0.00935992, acc 1
2017-03-02T23:39:36.924928: step 3880, loss 0.0121721, acc 1
2017-03-02T23:39:37.016153: step 3881, loss 0.00214938, acc 1
2017-03-02T23:39:37.123476: step 3882, loss 0.0102795, acc 1
2017-03-02T23:39:37.224591: step 3883, loss 0.00283879, acc 1
2017-03-02T23:39:37.327809: step 3884, loss 0.00189293, acc 1
2017-03-02T23:39:37.440312: step 3885, loss 0.00323356, acc 1
2017-03-02T23:39:37.541037: step 3886, loss 0.00300189, acc 1
2017-03-02T23:39:37.652463: step 3887, loss 0.00684707, acc 1
2017-03-02T23:39:37.750474: step 3888, loss 0.00925442, acc 1
2017-03-02T23:39:37.855601: step 3889, loss 0.000721065, acc 1
2017-03-02T23:39:37.955013: step 3890, loss 0.00811459, acc 1
2017-03-02T23:39:38.063764: step 3891, loss 0.022298, acc 0.984375
2017-03-02T23:39:38.167776: step 3892, loss 0.00232593, acc 1
2017-03-02T23:39:38.270314: step 3893, loss 0.019296, acc 0.984375
2017-03-02T23:39:38.374523: step 3894, loss 0.00566062, acc 1
2017-03-02T23:39:38.459248: step 3895, loss 0.00252379, acc 1
2017-03-02T23:39:38.576118: step 3896, loss 0.00091205, acc 1
2017-03-02T23:39:38.686072: step 3897, loss 0.00186499, acc 1
2017-03-02T23:39:38.793527: step 3898, loss 0.0112726, acc 1
2017-03-02T23:39:38.899941: step 3899, loss 0.0029232, acc 1
2017-03-02T23:39:39.009569: step 3900, loss 0.00171799, acc 1

Evaluation:
2017-03-02T23:39:39.079328: step 3900, loss 2.36104, acc 0.529412

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-3900

2017-03-02T23:39:39.537516: step 3901, loss 0.00751929, acc 1
2017-03-02T23:39:39.646538: step 3902, loss 0.0056644, acc 1
2017-03-02T23:39:39.751569: step 3903, loss 0.00126186, acc 1
2017-03-02T23:39:39.860664: step 3904, loss 0.00303107, acc 1
2017-03-02T23:39:39.955064: step 3905, loss 0.00219177, acc 1
2017-03-02T23:39:40.060129: step 3906, loss 0.00335911, acc 1
2017-03-02T23:39:40.170035: step 3907, loss 0.00957233, acc 1
2017-03-02T23:39:40.285136: step 3908, loss 0.00803353, acc 1
2017-03-02T23:39:40.388711: step 3909, loss 0.00161906, acc 1
2017-03-02T23:39:40.489039: step 3910, loss 0.00653025, acc 1
2017-03-02T23:39:40.595485: step 3911, loss 0.0047577, acc 1
2017-03-02T23:39:40.687601: step 3912, loss 0.00244321, acc 1
2017-03-02T23:39:40.780934: step 3913, loss 0.00345004, acc 1
2017-03-02T23:39:40.882640: step 3914, loss 0.0126614, acc 1
2017-03-02T23:39:40.987121: step 3915, loss 0.020276, acc 0.984375
2017-03-02T23:39:41.102362: step 3916, loss 0.00389341, acc 1
2017-03-02T23:39:41.211653: step 3917, loss 0.0133869, acc 0.984375
2017-03-02T23:39:41.317398: step 3918, loss 0.00956275, acc 1
2017-03-02T23:39:41.405042: step 3919, loss 0.00376102, acc 1
2017-03-02T23:39:41.502754: step 3920, loss 0.00561521, acc 1
2017-03-02T23:39:41.612904: step 3921, loss 0.00340554, acc 1
2017-03-02T23:39:41.724944: step 3922, loss 0.00313696, acc 1
2017-03-02T23:39:41.826788: step 3923, loss 0.00193476, acc 1
2017-03-02T23:39:41.936826: step 3924, loss 0.0197981, acc 0.984375
2017-03-02T23:39:42.048970: step 3925, loss 0.00128387, acc 1
2017-03-02T23:39:42.153550: step 3926, loss 0.016003, acc 0.984375
2017-03-02T23:39:42.242892: step 3927, loss 0.00350135, acc 1
2017-03-02T23:39:42.347670: step 3928, loss 0.00147967, acc 1
2017-03-02T23:39:42.458136: step 3929, loss 0.00321033, acc 1
2017-03-02T23:39:42.571389: step 3930, loss 0.00265914, acc 1
2017-03-02T23:39:42.680070: step 3931, loss 0.00157492, acc 1
2017-03-02T23:39:42.790510: step 3932, loss 0.00583129, acc 1
2017-03-02T23:39:42.903761: step 3933, loss 0.00793705, acc 1
2017-03-02T23:39:42.996837: step 3934, loss 0.000927675, acc 1
2017-03-02T23:39:43.100455: step 3935, loss 0.0152368, acc 1
2017-03-02T23:39:43.196646: step 3936, loss 0.000731873, acc 1
2017-03-02T23:39:43.305631: step 3937, loss 0.00184671, acc 1
2017-03-02T23:39:43.407155: step 3938, loss 0.00223767, acc 1
2017-03-02T23:39:43.513404: step 3939, loss 0.00127038, acc 1
2017-03-02T23:39:43.618253: step 3940, loss 0.0129531, acc 1
2017-03-02T23:39:43.708933: step 3941, loss 0.00991819, acc 1
2017-03-02T23:39:43.815748: step 3942, loss 0.0045766, acc 1
2017-03-02T23:39:43.921573: step 3943, loss 0.0146855, acc 0.984375
2017-03-02T23:39:44.027727: step 3944, loss 0.00223441, acc 1
2017-03-02T23:39:44.133447: step 3945, loss 0.00411378, acc 1
2017-03-02T23:39:44.234336: step 3946, loss 0.0210723, acc 0.984375
2017-03-02T23:39:44.339848: step 3947, loss 0.00188748, acc 1
2017-03-02T23:39:44.433090: step 3948, loss 0.00245764, acc 1
2017-03-02T23:39:44.519144: step 3949, loss 0.00248346, acc 1
2017-03-02T23:39:44.625742: step 3950, loss 0.00782176, acc 1
2017-03-02T23:39:44.730744: step 3951, loss 0.00578341, acc 1
2017-03-02T23:39:44.826500: step 3952, loss 0.0024755, acc 1
2017-03-02T23:39:44.936334: step 3953, loss 0.00332135, acc 1
2017-03-02T23:39:45.043457: step 3954, loss 0.00210627, acc 1
2017-03-02T23:39:45.147399: step 3955, loss 0.00482851, acc 1
2017-03-02T23:39:45.244654: step 3956, loss 0.00249372, acc 1
2017-03-02T23:39:45.353178: step 3957, loss 0.00509463, acc 1
2017-03-02T23:39:45.456349: step 3958, loss 0.00194384, acc 1
2017-03-02T23:39:45.572451: step 3959, loss 0.00407682, acc 1
2017-03-02T23:39:45.672907: step 3960, loss 0.00314817, acc 1
2017-03-02T23:39:45.775601: step 3961, loss 0.00191674, acc 1
2017-03-02T23:39:45.882326: step 3962, loss 0.0106025, acc 1
2017-03-02T23:39:45.972541: step 3963, loss 0.00918514, acc 1
2017-03-02T23:39:46.065762: step 3964, loss 0.00139768, acc 1
2017-03-02T23:39:46.169763: step 3965, loss 0.00442507, acc 1
2017-03-02T23:39:46.281566: step 3966, loss 0.00151973, acc 1
2017-03-02T23:39:46.390057: step 3967, loss 0.0120478, acc 1
2017-03-02T23:39:46.503258: step 3968, loss 0.00212371, acc 1
2017-03-02T23:39:46.608458: step 3969, loss 0.0107679, acc 1
2017-03-02T23:39:46.708580: step 3970, loss 0.00495118, acc 1
2017-03-02T23:39:46.807318: step 3971, loss 0.00238459, acc 1
2017-03-02T23:39:46.909986: step 3972, loss 0.000844359, acc 1
2017-03-02T23:39:47.015878: step 3973, loss 0.00826872, acc 1
2017-03-02T23:39:47.124325: step 3974, loss 0.0151668, acc 1
2017-03-02T23:39:47.221776: step 3975, loss 0.00365208, acc 1
2017-03-02T23:39:47.332190: step 3976, loss 0.00850824, acc 1
2017-03-02T23:39:47.427066: step 3977, loss 0.0028547, acc 1
2017-03-02T23:39:47.515681: step 3978, loss 0.00512736, acc 1
2017-03-02T23:39:47.616798: step 3979, loss 0.0215323, acc 1
2017-03-02T23:39:47.721112: step 3980, loss 0.0258923, acc 0.984375
2017-03-02T23:39:47.832705: step 3981, loss 0.00355099, acc 1
2017-03-02T23:39:47.936538: step 3982, loss 0.00445639, acc 1
2017-03-02T23:39:48.035998: step 3983, loss 0.00121152, acc 1
2017-03-02T23:39:48.146749: step 3984, loss 0.00300208, acc 1
2017-03-02T23:39:48.238425: step 3985, loss 0.00341295, acc 1
2017-03-02T23:39:48.344847: step 3986, loss 0.00286619, acc 1
2017-03-02T23:39:48.453741: step 3987, loss 0.00070176, acc 1
2017-03-02T23:39:48.572132: step 3988, loss 0.0025635, acc 1
2017-03-02T23:39:48.678460: step 3989, loss 0.00794937, acc 1
2017-03-02T23:39:48.788522: step 3990, loss 0.00827658, acc 1
2017-03-02T23:39:48.898809: step 3991, loss 0.00491176, acc 1
2017-03-02T23:39:48.996473: step 3992, loss 0.0234802, acc 0.984375
2017-03-02T23:39:49.113476: step 3993, loss 0.000835467, acc 1
2017-03-02T23:39:49.233947: step 3994, loss 0.000567812, acc 1
2017-03-02T23:39:49.339012: step 3995, loss 0.00276372, acc 1
2017-03-02T23:39:49.448074: step 3996, loss 0.00453044, acc 1
2017-03-02T23:39:49.554721: step 3997, loss 0.0123985, acc 1
2017-03-02T23:39:49.676388: step 3998, loss 0.00149724, acc 1
2017-03-02T23:39:49.766637: step 3999, loss 0.00417396, acc 1
2017-03-02T23:39:49.869434: step 4000, loss 0.00506032, acc 1

Evaluation:
2017-03-02T23:39:49.923611: step 4000, loss 2.18938, acc 0.539792

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-4000

2017-03-02T23:39:50.378535: step 4001, loss 0.006723, acc 1
2017-03-02T23:39:50.472908: step 4002, loss 0.000595248, acc 1
2017-03-02T23:39:50.575534: step 4003, loss 0.0611965, acc 0.984375
2017-03-02T23:39:50.685068: step 4004, loss 0.00411815, acc 1
2017-03-02T23:39:50.791176: step 4005, loss 0.00980168, acc 1
2017-03-02T23:39:50.892566: step 4006, loss 0.00145172, acc 1
2017-03-02T23:39:51.001203: step 4007, loss 0.00618141, acc 1
2017-03-02T23:39:51.106104: step 4008, loss 0.00428511, acc 1
2017-03-02T23:39:51.204419: step 4009, loss 0.00582117, acc 1
2017-03-02T23:39:51.303917: step 4010, loss 0.00448599, acc 1
2017-03-02T23:39:51.411156: step 4011, loss 0.030071, acc 1
2017-03-02T23:39:51.520131: step 4012, loss 0.0022578, acc 1
2017-03-02T23:39:51.624424: step 4013, loss 0.000507844, acc 1
2017-03-02T23:39:51.726612: step 4014, loss 0.0206542, acc 1
2017-03-02T23:39:51.834624: step 4015, loss 0.00774615, acc 1
2017-03-02T23:39:51.927604: step 4016, loss 0.00349154, acc 1
2017-03-02T23:39:52.028864: step 4017, loss 0.00472083, acc 1
2017-03-02T23:39:52.129507: step 4018, loss 0.0158204, acc 1
2017-03-02T23:39:52.242560: step 4019, loss 0.0109485, acc 1
2017-03-02T23:39:52.349043: step 4020, loss 0.0026775, acc 1
2017-03-02T23:39:52.463752: step 4021, loss 0.0114913, acc 1
2017-03-02T23:39:52.557930: step 4022, loss 0.00317157, acc 1
2017-03-02T23:39:52.660674: step 4023, loss 0.00499574, acc 1
2017-03-02T23:39:52.744352: step 4024, loss 0.00109752, acc 1
2017-03-02T23:39:52.864233: step 4025, loss 0.00253745, acc 1
2017-03-02T23:39:52.991403: step 4026, loss 0.0106282, acc 1
2017-03-02T23:39:53.118528: step 4027, loss 0.00162723, acc 1
2017-03-02T23:39:53.221033: step 4028, loss 0.00178956, acc 1
2017-03-02T23:39:53.324971: step 4029, loss 0.00069504, acc 1
2017-03-02T23:39:53.428456: step 4030, loss 0.00273212, acc 1
2017-03-02T23:39:53.520484: step 4031, loss 0.00484722, acc 1
2017-03-02T23:39:53.615304: step 4032, loss 0.00130353, acc 1
2017-03-02T23:39:53.720341: step 4033, loss 0.00377864, acc 1
2017-03-02T23:39:53.836864: step 4034, loss 0.000990969, acc 1
2017-03-02T23:39:53.932708: step 4035, loss 0.00124088, acc 1
2017-03-02T23:39:54.042812: step 4036, loss 0.00828548, acc 1
2017-03-02T23:39:54.149543: step 4037, loss 0.00232896, acc 1
2017-03-02T23:39:54.256422: step 4038, loss 0.0013243, acc 1
2017-03-02T23:39:54.362449: step 4039, loss 0.00712172, acc 1
2017-03-02T23:39:54.468724: step 4040, loss 0.00678393, acc 1
2017-03-02T23:39:54.571845: step 4041, loss 0.00158178, acc 1
2017-03-02T23:39:54.679478: step 4042, loss 0.000553399, acc 1
2017-03-02T23:39:54.789364: step 4043, loss 0.0040134, acc 1
2017-03-02T23:39:54.896109: step 4044, loss 0.00245025, acc 1
2017-03-02T23:39:55.010488: step 4045, loss 0.00440609, acc 1
2017-03-02T23:39:55.112495: step 4046, loss 0.00297485, acc 1
2017-03-02T23:39:55.220067: step 4047, loss 0.0218684, acc 0.984375
2017-03-02T23:39:55.329377: step 4048, loss 0.0043017, acc 1
2017-03-02T23:39:55.437008: step 4049, loss 0.00280215, acc 1
2017-03-02T23:39:55.547667: step 4050, loss 0.00211027, acc 1
2017-03-02T23:39:55.655320: step 4051, loss 0.00225193, acc 1
2017-03-02T23:39:55.752941: step 4052, loss 0.000949688, acc 1
2017-03-02T23:39:55.854723: step 4053, loss 0.00123917, acc 1
2017-03-02T23:39:55.961343: step 4054, loss 0.00249309, acc 1
2017-03-02T23:39:56.071897: step 4055, loss 0.0610502, acc 0.96875
2017-03-02T23:39:56.186366: step 4056, loss 0.00661983, acc 1
2017-03-02T23:39:56.291113: step 4057, loss 0.00262559, acc 1
2017-03-02T23:39:56.396540: step 4058, loss 0.00342179, acc 1
2017-03-02T23:39:56.493211: step 4059, loss 0.00400786, acc 1
2017-03-02T23:39:56.587815: step 4060, loss 0.0222426, acc 0.984375
2017-03-02T23:39:56.688674: step 4061, loss 0.00193909, acc 1
2017-03-02T23:39:56.791868: step 4062, loss 0.0282009, acc 0.984375
2017-03-02T23:39:56.900130: step 4063, loss 0.0021814, acc 1
2017-03-02T23:39:57.001063: step 4064, loss 0.00625584, acc 1
2017-03-02T23:39:57.105596: step 4065, loss 0.0136595, acc 1
2017-03-02T23:39:57.228166: step 4066, loss 0.00179242, acc 1
2017-03-02T23:39:57.324789: step 4067, loss 0.00392405, acc 1
2017-03-02T23:39:57.438729: step 4068, loss 0.00821159, acc 1
2017-03-02T23:39:57.548840: step 4069, loss 0.00100703, acc 1
2017-03-02T23:39:57.657725: step 4070, loss 0.00710242, acc 1
2017-03-02T23:39:57.766770: step 4071, loss 0.00354563, acc 1
2017-03-02T23:39:57.871283: step 4072, loss 0.00297655, acc 1
2017-03-02T23:39:57.969758: step 4073, loss 0.00139901, acc 1
2017-03-02T23:39:58.048822: step 4074, loss 0.0070462, acc 1
2017-03-02T23:39:58.151448: step 4075, loss 0.002207, acc 1
2017-03-02T23:39:58.257001: step 4076, loss 0.00092603, acc 1
2017-03-02T23:39:58.362140: step 4077, loss 0.00212824, acc 1
2017-03-02T23:39:58.476388: step 4078, loss 0.00578014, acc 1
2017-03-02T23:39:58.581689: step 4079, loss 0.0272343, acc 0.984375
2017-03-02T23:39:58.692203: step 4080, loss 0.0022817, acc 1
2017-03-02T23:39:58.790764: step 4081, loss 0.0025296, acc 1
2017-03-02T23:39:58.891599: step 4082, loss 0.00272527, acc 1
2017-03-02T23:39:58.993141: step 4083, loss 0.00134644, acc 1
2017-03-02T23:39:59.097376: step 4084, loss 0.0186491, acc 0.984375
2017-03-02T23:39:59.207720: step 4085, loss 0.00770482, acc 1
2017-03-02T23:39:59.313234: step 4086, loss 0.00146355, acc 1
2017-03-02T23:39:59.427243: step 4087, loss 0.00397408, acc 1
2017-03-02T23:39:59.518934: step 4088, loss 0.00179157, acc 1
2017-03-02T23:39:59.616366: step 4089, loss 0.00216706, acc 1
2017-03-02T23:39:59.720691: step 4090, loss 0.00421607, acc 1
2017-03-02T23:39:59.826725: step 4091, loss 0.00390961, acc 1
2017-03-02T23:39:59.924092: step 4092, loss 0.000816131, acc 1
2017-03-02T23:40:00.029256: step 4093, loss 0.00121179, acc 1
2017-03-02T23:40:00.123015: step 4094, loss 0.00458181, acc 1
2017-03-02T23:40:00.223165: step 4095, loss 0.00239438, acc 1
2017-03-02T23:40:00.310677: step 4096, loss 0.0078448, acc 1
2017-03-02T23:40:00.416922: step 4097, loss 0.000826054, acc 1
2017-03-02T23:40:00.523387: step 4098, loss 0.0028146, acc 1
2017-03-02T23:40:00.639435: step 4099, loss 0.003074, acc 1
2017-03-02T23:40:00.751100: step 4100, loss 0.0108997, acc 1

Evaluation:
2017-03-02T23:40:00.806670: step 4100, loss 2.54062, acc 0.532872

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488526215/checkpoints/model-4100

2017-03-02T23:40:01.263782: step 4101, loss 0.00878883, acc 1
2017-03-02T23:40:01.369115: step 4102, loss 0.00241182, acc 1
2017-03-02T23:40:01.476196: step 4103, loss 0.00128805, acc 1
2017-03-02T23:40:01.582325: step 4104, loss 0.00137394, acc 1
2017-03-02T23:40:01.690410: step 4105, loss 0.00733465, acc 1
2017-03-02T23:40:01.776908: step 4106, loss 0.000896299, acc 1
2017-03-02T23:40:01.880496: step 4107, loss 0.00531916, acc 1
2017-03-02T23:40:01.991438: step 4108, loss 0.00382428, acc 1
2017-03-02T23:40:02.103720: step 4109, loss 0.00147886, acc 1
2017-03-02T23:40:02.218069: step 4110, loss 0.00375884, acc 1
2017-03-02T23:40:02.324892: step 4111, loss 0.00457269, acc 1
2017-03-02T23:40:02.434639: step 4112, loss 0.00674189, acc 1
2017-03-02T23:40:02.520576: step 4113, loss 0.00343519, acc 1
2017-03-02T23:40:02.623991: step 4114, loss 0.00104143, acc 1
2017-03-02T23:40:02.738660: step 4115, loss 0.00190254, acc 1
2017-03-02T23:40:02.839666: step 4116, loss 0.00410049, acc 1
2017-03-02T23:40:02.943783: step 4117, loss 0.00271764, acc 1
2017-03-02T23:40:03.059160: step 4118, loss 0.00270589, acc 1
2017-03-02T23:40:03.164999: step 4119, loss 0.00169506, acc 1
2017-03-02T23:40:03.256136: step 4120, loss 0.00273489, acc 1
2017-03-02T23:40:03.354679: step 4121, loss 0.064549, acc 0.984375
2017-03-02T23:40:03.457233: step 4122, loss 0.00115135, acc 1
2017-03-02T23:40:03.566922: step 4123, loss 0.00719627, acc 1
2017-03-02T23:40:03.674675: step 4124, loss 0.00397519, acc 1
2017-03-02T23:40:03.787615: step 4125, loss 0.00078067, acc 1
2017-03-02T23:40:03.892648: step 4126, loss 0.00390348, acc 1
2017-03-02T23:40:03.990193: step 4127, loss 0.0110967, acc 1
2017-03-02T23:40:04.093142: step 4128, loss 0.00717421, acc 1
2017-03-02T23:40:04.198912: step 4129, loss 0.00677998, acc 1
2017-03-02T23:40:04.305559: step 4130, loss 0.00100978, acc 1
2017-03-02T23:40:04.412367: step 4131, loss 0.00167846, acc 1
2017-03-02T23:40:04.523702: step 4132, loss 0.00154228, acc 1
2017-03-02T23:40:04.634118: step 4133, loss 0.00908919, acc 1
2017-03-02T23:40:04.729680: step 4134, loss 0.00326176, acc 1
2017-03-02T23:40:04.831855: step 4135, loss 0.00341837, acc 1
2017-03-02T23:40:04.937127: step 4136, loss 0.00312805, acc 1
2017-03-02T23:40:05.052121: step 4137, loss 0.0196157, acc 0.984375
2017-03-02T23:40:05.165661: step 4138, loss 0.00672626, acc 1
2017-03-02T23:40:05.278028: step 4139, loss 0.000660954, acc 1
2017-03-02T23:40:05.385251: step 4140, loss 0.004528, acc 1
2017-03-02T23:40:05.467052: step 4141, loss 0.000500251, acc 1
2017-03-02T23:40:05.580044: step 4142, loss 0.00537454, acc 1
2017-03-02T23:40:05.683816: step 4143, loss 0.0314683, acc 0.984375
2017-03-02T23:40:05.791947: step 4144, loss 0.0123066, acc 1
2017-03-02T23:40:05.899685: step 4145, loss 0.00169021, acc 1
2017-03-02T23:40:06.008720: step 4146, loss 0.00841976, acc 1
2017-03-02T23:40:06.124827: step 4147, loss 0.00236158, acc 1
2017-03-02T23:40:06.216073: step 4148, loss 0.0104877, acc 1
2017-03-02T23:40:06.318958: step 4149, loss 0.00933533, acc 1
2017-03-02T23:40:06.430902: step 4150, loss 0.00614603, acc 1
2017-03-02T23:40:06.543122: step 4151, loss 0.0160159, acc 1
2017-03-02T23:40:06.647102: step 4152, loss 0.00238787, acc 1
2017-03-02T23:40:06.762504: step 4153, loss 0.00071326, acc 1
2017-03-02T23:40:06.871971: step 4154, loss 0.00271313, acc 1
2017-03-02T23:40:06.957522: step 4155, loss 0.00239981, acc 1
2017-03-02T23:40:07.057000: step 4156, loss 0.00211775, acc 1
2017-03-02T23:40:07.158471: step 4157, loss 0.00137042, acc 1
2017-03-02T23:40:07.259877: step 4158, loss 0.00170431, acc 1
2017-03-02T23:40:07.364972: step 4159, loss 0.00303512, acc 1
2017-03-02T23:40:07.466429: step 4160, loss 0.00371629, acc 1
2017-03-02T23:40:07.571520: step 4161, loss 0.000401646, acc 1
2017-03-02T23:40:07.669043: step 4162, loss 0.00241738, acc 1
2017-03-02T23:40:07.760604: step 4163, loss 0.00440578, acc 1
2017-03-02T23:40:07.881980: step 4164, loss 0.00131533, acc 1
2017-03-02T23:40:07.989575: step 4165, loss 0.00269608, acc 1
2017-03-02T23:40:08.112549: step 4166, loss 0.00397637, acc 1
2017-03-02T23:40:08.223147: step 4167, loss 0.00291232, acc 1
2017-03-02T23:40:08.320970: step 4168, loss 0.00105412, acc 1
2017-03-02T23:40:08.425456: step 4169, loss 0.000685384, acc 1
2017-03-02T23:40:08.518800: step 4170, loss 0.000438665, acc 1
2017-03-02T23:40:08.625164: step 4171, loss 0.00218352, acc 1
2017-03-02T23:40:08.737942: step 4172, loss 0.00730238, acc 1
2017-03-02T23:40:08.842778: step 4173, loss 0.00208117, acc 1
2017-03-02T23:40:08.952413: step 4174, loss 0.0193798, acc 0.984375
2017-03-02T23:40:09.057875: step 4175, loss 0.000435327, acc 1
2017-03-02T23:40:09.169092: step 4176, loss 0.0021916, acc 1
2017-03-02T23:40:09.255986: step 4177, loss 0.00367633, acc 1
2017-03-02T23:40:09.357752: step 4178, loss 0.0029189, acc 1
2017-03-02T23:40:09.481285: step 4179, loss 0.0122642, acc 1
2017-03-02T23:40:09.584897: step 4180, loss 0.00217779, acc 1
2017-03-02T23:40:09.678595: step 4181, loss 0.00084885, acc 1
2017-03-02T23:40:09.774384: step 4182, loss 0.000452285, acc 1
2017-03-02T23:40:09.882977: step 4183, loss 0.00292303, acc 1
2017-03-02T23:40:09.972852: step 4184, loss 0.0297302, acc 0.984375
2017-03-02T23:40:10.057365: step 4185, loss 0.0168489, acc 0.984375
2017-03-02T23:40:10.160326: step 4186, loss 0.00103736, acc 1
2017-03-02T23:40:10.270286: step 4187, loss 0.00171303, acc 1
2017-03-02T23:40:10.385005: step 4188, loss 0.00107707, acc 1
2017-03-02T23:40:10.489420: step 4189, loss 0.00395375, acc 1
2017-03-02T23:40:10.591750: step 4190, loss 0.00947848, acc 1
2017-03-02T23:40:10.693843: step 4191, loss 0.0144207, acc 0.984375
2017-03-02T23:40:10.785109: step 4192, loss 0.0096512, acc 1
2017-03-02T23:40:10.888943: step 4193, loss 0.00490917, acc 1
2017-03-02T23:40:10.993900: step 4194, loss 0.00244471, acc 1
2017-03-02T23:40:11.096183: step 4195, loss 0.00239342, acc 1
2017-03-02T23:40:11.204611: step 4196, loss 0.00183888, acc 1
2017-03-02T23:40:11.311318: step 4197, loss 0.00177448, acc 1
2017-03-02T23:40:11.419134: step 4198, loss 0.00508816, acc 1
2017-03-02T23:40:11.506329: step 4199, loss 0.00202996, acc 1
2017-03-02T23:40:11.603018: step 4200, loss 0.0243959, acc 0.984375
