
Parameters:
ALLOW_SOFT_PLACEMENT=True
BATCH_SIZE=64
CHECKPOINT_EVERY=100
DEV_SAMPLE_PERCENTAGE=0.1
DROPOUT_KEEP_PROB=0.5
EMBEDDING_DIM=128
EVALUATE_EVERY=100
FILTER_SIZES=1,2,3,4,5
L2_REG_LAMBDA=0.0
LABELS_DATA_FILE=./nlp_features/gop_onehotlabels.npy
LOG_DEVICE_PLACEMENT=False
NUM_CHECKPOINTS=5
NUM_EPOCHS=200
NUM_FILTERS=128
SENTENCES_DATA_FILE=./nlp_features/gop_sentences_list_of_strings.npy
UNROLLED_LSTM=False

Loading data...
Vocabulary Size: 13924
Train/Dev split: 12484/1387
Writing to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630

2017-03-02T17:32:20.921138: step 1, loss 3.41974, acc 0.25
2017-03-02T17:55:22.893557: step 17700, loss 0.155, acc 0.953125

Evaluation:
2017-03-02T17:55:22.930905: step 17700, loss 2.11546, acc 0.64672

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630/checkpoints/model-17700

2017-03-02T17:55:23.387310: step 17701, loss 0.147059, acc 0.9375
2017-03-02T17:55:23.458563: step 17702, loss 0.100062, acc 0.96875
2017-03-02T17:55:23.538131: step 17703, loss 0.213375, acc 0.9375
2017-03-02T17:55:23.613827: step 17704, loss 0.10563, acc 0.9375
2017-03-02T17:55:23.691889: step 17705, loss 0.174993, acc 0.9375
2017-03-02T17:55:23.761136: step 17706, loss 0.146207, acc 0.90625
2017-03-02T17:55:23.833946: step 17707, loss 0.288386, acc 0.921875
2017-03-02T17:55:23.903590: step 17708, loss 0.196408, acc 0.890625
2017-03-02T17:55:23.978462: step 17709, loss 0.34788, acc 0.828125
2017-03-02T17:55:24.053106: step 17710, loss 0.153639, acc 0.921875
2017-03-02T17:55:24.125326: step 17711, loss 0.0692924, acc 0.96875
2017-03-02T17:55:24.192004: step 17712, loss 0.148073, acc 0.9375
2017-03-02T17:55:24.272678: step 17713, loss 0.207094, acc 0.921875
2017-03-02T17:55:24.342131: step 17714, loss 0.16004, acc 0.953125
2017-03-02T17:55:24.424113: step 17715, loss 0.091847, acc 0.953125
2017-03-02T17:55:24.497675: step 17716, loss 0.107657, acc 0.953125
2017-03-02T17:55:24.564549: step 17717, loss 0.0816609, acc 0.96875
2017-03-02T17:55:24.629474: step 17718, loss 0.126319, acc 0.921875
2017-03-02T17:55:24.697018: step 17719, loss 0.223842, acc 0.890625
2017-03-02T17:55:24.771110: step 17720, loss 0.128079, acc 0.921875
2017-03-02T17:55:24.844554: step 17721, loss 0.11914, acc 0.953125
2017-03-02T17:55:24.920080: step 17722, loss 0.0981373, acc 0.921875
2017-03-02T17:55:24.994324: step 17723, loss 0.113193, acc 0.9375
2017-03-02T17:55:25.064467: step 17724, loss 0.14132, acc 0.953125
2017-03-02T17:55:25.150078: step 17725, loss 0.0863768, acc 0.96875
2017-03-02T17:55:25.221775: step 17726, loss 0.13646, acc 0.953125
2017-03-02T17:55:25.293027: step 17727, loss 0.171377, acc 0.90625
2017-03-02T17:55:25.363995: step 17728, loss 0.117872, acc 0.9375
2017-03-02T17:55:25.436462: step 17729, loss 0.141164, acc 0.953125
2017-03-02T17:55:25.522246: step 17730, loss 0.0557101, acc 0.984375
2017-03-02T17:55:25.597537: step 17731, loss 0.301832, acc 0.875
2017-03-02T17:55:25.669333: step 17732, loss 0.216799, acc 0.921875
2017-03-02T17:55:25.745308: step 17733, loss 0.23315, acc 0.875
2017-03-02T17:55:25.817764: step 17734, loss 0.15984, acc 0.921875
2017-03-02T17:55:25.894569: step 17735, loss 0.117548, acc 0.921875
2017-03-02T17:55:25.961079: step 17736, loss 0.194226, acc 0.90625
2017-03-02T17:55:26.022845: step 17737, loss 0.109807, acc 0.953125
2017-03-02T17:55:26.098156: step 17738, loss 0.210335, acc 0.890625
2017-03-02T17:55:26.166503: step 17739, loss 0.165558, acc 0.921875
2017-03-02T17:55:26.239543: step 17740, loss 0.0932861, acc 0.96875
2017-03-02T17:55:26.313799: step 17741, loss 0.0402065, acc 0.984375
2017-03-02T17:55:26.394476: step 17742, loss 0.0907039, acc 0.96875
2017-03-02T17:55:26.465266: step 17743, loss 0.140807, acc 0.9375
2017-03-02T17:55:26.529338: step 17744, loss 0.0714875, acc 0.953125
2017-03-02T17:55:26.598194: step 17745, loss 0.122648, acc 0.921875
2017-03-02T17:55:26.661930: step 17746, loss 0.158493, acc 0.953125
2017-03-02T17:55:26.735137: step 17747, loss 0.211531, acc 0.90625
2017-03-02T17:55:26.817456: step 17748, loss 0.160627, acc 0.9375
2017-03-02T17:55:26.899350: step 17749, loss 0.176813, acc 0.890625
2017-03-02T17:55:26.971990: step 17750, loss 0.0956978, acc 0.953125
2017-03-02T17:55:27.050371: step 17751, loss 0.240062, acc 0.890625
2017-03-02T17:55:27.124718: step 17752, loss 0.092491, acc 0.9375
2017-03-02T17:55:27.198086: step 17753, loss 0.163654, acc 0.90625
2017-03-02T17:55:27.273664: step 17754, loss 0.155253, acc 0.9375
2017-03-02T17:55:27.345631: step 17755, loss 0.0918932, acc 0.9375
2017-03-02T17:55:27.416400: step 17756, loss 0.103525, acc 0.96875
2017-03-02T17:55:27.491176: step 17757, loss 0.0655483, acc 0.984375
2017-03-02T17:55:27.564243: step 17758, loss 0.227363, acc 0.875
2017-03-02T17:55:27.639424: step 17759, loss 0.354305, acc 0.875
2017-03-02T17:55:27.714725: step 17760, loss 0.143092, acc 0.9375
2017-03-02T17:55:27.786237: step 17761, loss 0.23211, acc 0.875
2017-03-02T17:55:27.868002: step 17762, loss 0.189271, acc 0.9375
2017-03-02T17:55:27.938857: step 17763, loss 0.12509, acc 0.9375
2017-03-02T17:55:28.013280: step 17764, loss 0.0666196, acc 0.96875
2017-03-02T17:55:28.081675: step 17765, loss 0.351271, acc 0.859375
2017-03-02T17:55:28.153039: step 17766, loss 0.208341, acc 0.890625
2017-03-02T17:55:28.224094: step 17767, loss 0.151147, acc 0.96875
2017-03-02T17:55:28.295568: step 17768, loss 0.213067, acc 0.890625
2017-03-02T17:55:28.369580: step 17769, loss 0.0913898, acc 0.984375
2017-03-02T17:55:28.450295: step 17770, loss 0.289744, acc 0.859375
2017-03-02T17:55:28.519044: step 17771, loss 0.0855308, acc 0.953125
2017-03-02T17:55:28.597719: step 17772, loss 0.101054, acc 0.953125
2017-03-02T17:55:28.665194: step 17773, loss 0.205407, acc 0.9375
2017-03-02T17:55:28.740921: step 17774, loss 0.187325, acc 0.9375
2017-03-02T17:55:28.808322: step 17775, loss 0.316214, acc 0.875
2017-03-02T17:55:28.882627: step 17776, loss 0.159477, acc 0.9375
2017-03-02T17:55:28.951126: step 17777, loss 0.109841, acc 0.96875
2017-03-02T17:55:29.021802: step 17778, loss 0.103455, acc 0.953125
2017-03-02T17:55:29.091790: step 17779, loss 0.226736, acc 0.921875
2017-03-02T17:55:29.165139: step 17780, loss 0.280628, acc 0.921875
2017-03-02T17:55:29.257469: step 17781, loss 0.254436, acc 0.890625
2017-03-02T17:55:29.339122: step 17782, loss 0.190472, acc 0.9375
2017-03-02T17:55:29.409096: step 17783, loss 0.125551, acc 0.953125
2017-03-02T17:55:29.486748: step 17784, loss 0.19398, acc 0.875
2017-03-02T17:55:29.570148: step 17785, loss 0.188001, acc 0.90625
2017-03-02T17:55:29.650005: step 17786, loss 0.0751868, acc 0.984375
2017-03-02T17:55:29.724548: step 17787, loss 0.240639, acc 0.875
2017-03-02T17:55:29.795479: step 17788, loss 0.144035, acc 0.921875
2017-03-02T17:55:29.864665: step 17789, loss 0.189709, acc 0.90625
2017-03-02T17:55:29.939396: step 17790, loss 0.21464, acc 0.90625
2017-03-02T17:55:30.020945: step 17791, loss 0.251567, acc 0.90625
2017-03-02T17:55:30.090660: step 17792, loss 0.143152, acc 0.953125
2017-03-02T17:55:30.161776: step 17793, loss 0.0579047, acc 0.984375
2017-03-02T17:55:30.237628: step 17794, loss 0.28257, acc 0.9375
2017-03-02T17:55:30.321789: step 17795, loss 0.14549, acc 0.953125
2017-03-02T17:55:30.399782: step 17796, loss 0.156308, acc 0.921875
2017-03-02T17:55:30.481943: step 17797, loss 0.0829756, acc 0.953125
2017-03-02T17:55:30.555522: step 17798, loss 0.135641, acc 0.953125
2017-03-02T17:55:30.629828: step 17799, loss 0.177543, acc 0.921875
2017-03-02T17:55:30.707849: step 17800, loss 0.161034, acc 0.90625

Evaluation:
2017-03-02T17:55:30.730122: step 17800, loss 2.06659, acc 0.66186

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630/checkpoints/model-17800

2017-03-02T17:55:31.171660: step 17801, loss 0.357682, acc 0.859375
2017-03-02T17:55:31.251023: step 17802, loss 0.163456, acc 0.921875
2017-03-02T17:55:31.322033: step 17803, loss 0.301003, acc 0.84375
2017-03-02T17:55:31.402394: step 17804, loss 0.112229, acc 0.9375
2017-03-02T17:55:31.484200: step 17805, loss 0.118049, acc 0.953125
2017-03-02T17:55:31.556454: step 17806, loss 0.30992, acc 0.890625
2017-03-02T17:55:31.623558: step 17807, loss 0.151814, acc 0.90625
2017-03-02T17:55:31.698530: step 17808, loss 0.137496, acc 0.9375
2017-03-02T17:55:31.787041: step 17809, loss 0.10506, acc 0.96875
2017-03-02T17:55:31.861239: step 17810, loss 0.110057, acc 0.953125
2017-03-02T17:55:31.938274: step 17811, loss 0.153591, acc 0.9375
2017-03-02T17:55:32.014785: step 17812, loss 0.0317638, acc 1
2017-03-02T17:55:32.094864: step 17813, loss 0.154285, acc 0.9375
2017-03-02T17:55:32.177247: step 17814, loss 0.18788, acc 0.9375
2017-03-02T17:55:32.247180: step 17815, loss 0.156704, acc 0.921875
2017-03-02T17:55:32.319682: step 17816, loss 0.0819871, acc 0.953125
2017-03-02T17:55:32.397399: step 17817, loss 0.139167, acc 0.9375
2017-03-02T17:55:32.472631: step 17818, loss 0.151804, acc 0.953125
2017-03-02T17:55:32.549600: step 17819, loss 0.101091, acc 0.9375
2017-03-02T17:55:32.619953: step 17820, loss 0.108345, acc 0.953125
2017-03-02T17:55:32.692801: step 17821, loss 0.34955, acc 0.859375
2017-03-02T17:55:32.768387: step 17822, loss 0.0857408, acc 0.953125
2017-03-02T17:55:32.836293: step 17823, loss 0.153888, acc 0.9375
2017-03-02T17:55:32.902173: step 17824, loss 0.278482, acc 0.890625
2017-03-02T17:55:32.971399: step 17825, loss 0.174463, acc 0.921875
2017-03-02T17:55:33.043398: step 17826, loss 0.122838, acc 0.921875
2017-03-02T17:55:33.119007: step 17827, loss 0.188664, acc 0.9375
2017-03-02T17:55:33.196564: step 17828, loss 0.167345, acc 0.921875
2017-03-02T17:55:33.280766: step 17829, loss 0.242347, acc 0.875
2017-03-02T17:55:33.352650: step 17830, loss 0.176252, acc 0.953125
2017-03-02T17:55:33.426494: step 17831, loss 0.0620892, acc 0.96875
2017-03-02T17:55:33.497488: step 17832, loss 0.164569, acc 0.9375
2017-03-02T17:55:33.568404: step 17833, loss 0.0521928, acc 0.984375
2017-03-02T17:55:33.641532: step 17834, loss 0.150216, acc 0.953125
2017-03-02T17:55:33.730653: step 17835, loss 0.269899, acc 0.90625
2017-03-02T17:55:33.813133: step 17836, loss 3.94867e-05, acc 1
2017-03-02T17:55:33.897071: step 17837, loss 0.0928331, acc 0.96875
2017-03-02T17:55:33.970150: step 17838, loss 0.134375, acc 0.9375
2017-03-02T17:55:34.046411: step 17839, loss 0.111622, acc 0.9375
2017-03-02T17:55:34.126970: step 17840, loss 0.093004, acc 0.96875
2017-03-02T17:55:34.195865: step 17841, loss 0.166354, acc 0.921875
2017-03-02T17:55:34.264995: step 17842, loss 0.176346, acc 0.9375
2017-03-02T17:55:34.334479: step 17843, loss 0.165123, acc 0.921875
2017-03-02T17:55:34.407209: step 17844, loss 0.214273, acc 0.90625
2017-03-02T17:55:34.482491: step 17845, loss 0.11418, acc 0.953125
2017-03-02T17:55:34.553520: step 17846, loss 0.159401, acc 0.9375
2017-03-02T17:55:34.629250: step 17847, loss 0.0831012, acc 0.9375
2017-03-02T17:55:34.700746: step 17848, loss 0.187709, acc 0.921875
2017-03-02T17:55:34.773501: step 17849, loss 0.149972, acc 0.9375
2017-03-02T17:55:34.850673: step 17850, loss 0.182169, acc 0.890625
2017-03-02T17:55:34.922109: step 17851, loss 0.0785229, acc 0.96875
2017-03-02T17:55:34.991122: step 17852, loss 0.138949, acc 0.921875
2017-03-02T17:55:35.065622: step 17853, loss 0.0918911, acc 0.96875
2017-03-02T17:55:35.138068: step 17854, loss 0.280177, acc 0.875
2017-03-02T17:55:35.211195: step 17855, loss 0.106985, acc 0.953125
2017-03-02T17:55:35.285130: step 17856, loss 0.0650734, acc 0.984375
2017-03-02T17:55:35.375825: step 17857, loss 0.172086, acc 0.890625
2017-03-02T17:55:35.456527: step 17858, loss 0.0630203, acc 0.984375
2017-03-02T17:55:35.523329: step 17859, loss 0.0765065, acc 0.96875
2017-03-02T17:55:35.597524: step 17860, loss 0.169832, acc 0.90625
2017-03-02T17:55:35.670918: step 17861, loss 0.059091, acc 0.984375
2017-03-02T17:55:35.737561: step 17862, loss 0.0721229, acc 0.96875
2017-03-02T17:55:35.818226: step 17863, loss 0.165287, acc 0.9375
2017-03-02T17:55:35.914364: step 17864, loss 0.123585, acc 0.921875
2017-03-02T17:55:35.990114: step 17865, loss 0.103038, acc 0.921875
2017-03-02T17:55:36.066046: step 17866, loss 0.120552, acc 0.953125
2017-03-02T17:55:36.143368: step 17867, loss 0.178283, acc 0.9375
2017-03-02T17:55:36.226779: step 17868, loss 0.14785, acc 0.953125
2017-03-02T17:55:36.301835: step 17869, loss 0.258028, acc 0.90625
2017-03-02T17:55:36.374576: step 17870, loss 0.0562085, acc 0.953125
2017-03-02T17:55:36.452011: step 17871, loss 0.27102, acc 0.859375
2017-03-02T17:55:36.526223: step 17872, loss 0.249635, acc 0.890625
2017-03-02T17:55:36.604038: step 17873, loss 0.153705, acc 0.953125
2017-03-02T17:55:36.673480: step 17874, loss 0.14809, acc 0.90625
2017-03-02T17:55:36.754792: step 17875, loss 0.257296, acc 0.875
2017-03-02T17:55:36.830119: step 17876, loss 0.157983, acc 0.953125
2017-03-02T17:55:36.913145: step 17877, loss 0.155256, acc 0.921875
2017-03-02T17:55:36.985962: step 17878, loss 0.190007, acc 0.921875
2017-03-02T17:55:37.056601: step 17879, loss 0.117552, acc 0.96875
2017-03-02T17:55:37.130785: step 17880, loss 0.0799586, acc 0.984375
2017-03-02T17:55:37.204967: step 17881, loss 0.0801994, acc 0.9375
2017-03-02T17:55:37.278394: step 17882, loss 0.0643046, acc 0.96875
2017-03-02T17:55:37.351357: step 17883, loss 0.18321, acc 0.921875
2017-03-02T17:55:37.425202: step 17884, loss 0.19178, acc 0.921875
2017-03-02T17:55:37.499429: step 17885, loss 0.136169, acc 0.953125
2017-03-02T17:55:37.574086: step 17886, loss 0.139946, acc 0.953125
2017-03-02T17:55:37.646311: step 17887, loss 0.118188, acc 0.96875
2017-03-02T17:55:37.713306: step 17888, loss 0.124022, acc 0.9375
2017-03-02T17:55:37.786161: step 17889, loss 0.141789, acc 0.90625
2017-03-02T17:55:37.857987: step 17890, loss 0.167916, acc 0.953125
2017-03-02T17:55:37.934811: step 17891, loss 0.229435, acc 0.890625
2017-03-02T17:55:38.006859: step 17892, loss 0.195472, acc 0.890625
2017-03-02T17:55:38.078887: step 17893, loss 0.0929384, acc 1
2017-03-02T17:55:38.146441: step 17894, loss 0.214013, acc 0.890625
2017-03-02T17:55:38.223062: step 17895, loss 0.117162, acc 0.96875
2017-03-02T17:55:38.295840: step 17896, loss 0.129608, acc 0.921875
2017-03-02T17:55:38.368932: step 17897, loss 0.236771, acc 0.890625
2017-03-02T17:55:38.445072: step 17898, loss 0.10085, acc 0.953125
2017-03-02T17:55:38.523753: step 17899, loss 0.0653978, acc 0.96875
2017-03-02T17:55:38.603987: step 17900, loss 0.219847, acc 0.921875

Evaluation:
2017-03-02T17:55:38.638533: step 17900, loss 2.17778, acc 0.655371

Saved model checkpoint to /atlas/u/jdunnmon/tutorial/cnn-text-classification-tf/runs/1488504630/checkpoints/model-17900

2017-03-02T17:55:39.127644: step 17901, loss 0.220343, acc 0.921875
2017-03-02T17:55:39.201762: step 17902, loss 0.0965355, acc 0.9375
2017-03-02T17:55:39.281477: step 17903, loss 0.169048, acc 0.921875
2017-03-02T17:55:39.354693: step 17904, loss 0.145856, acc 0.90625
2017-03-02T17:55:39.419769: step 17905, loss 0.129701, acc 0.96875
2017-03-02T17:55:39.495926: step 17906, loss 0.121952, acc 0.9375
2017-03-02T17:55:39.574321: step 17907, loss 0.206782, acc 0.875
2017-03-02T17:55:39.652022: step 17908, loss 0.142091, acc 0.9375
2017-03-02T17:55:39.719839: step 17909, loss 0.153231, acc 0.921875
2017-03-02T17:55:39.787482: step 17910, loss 0.12833, acc 0.953125
2017-03-02T17:55:39.858559: step 17911, loss 0.150455, acc 0.9375
2017-03-02T17:55:39.941042: step 17912, loss 0.161794, acc 0.921875
2017-03-02T17:55:40.012727: step 17913, loss 0.165823, acc 0.9375
2017-03-02T17:55:40.089133: step 17914, loss 0.0635001, acc 0.984375
2017-03-02T17:55:40.163441: step 17915, loss 0.172346, acc 0.921875
2017-03-02T17:55:40.233797: step 17916, loss 0.190769, acc 0.9375
2017-03-02T17:55:40.310142: step 17917, loss 0.222022, acc 0.890625
2017-03-02T17:55:40.391549: step 17918, loss 0.12676, acc 0.953125
2017-03-02T17:55:40.461730: step 17919, loss 0.149377, acc 0.921875
2017-03-02T17:55:40.535159: step 17920, loss 0.166329, acc 0.953125
2017-03-02T17:55:40.615835: step 17921, loss 0.184638, acc 0.9375
2017-03-02T17:55:40.695313: step 17922, loss 0.139764, acc 0.9375
2017-03-02T17:55:40.772565: step 17923, loss 0.206775, acc 0.9375
2017-03-02T17:55:40.843658: step 17924, loss 0.157887, acc 0.9375
2017-03-02T17:55:40.920858: step 17925, loss 0.118425, acc 0.953125
2017-03-02T17:55:40.996188: step 17926, loss 0.0995803, acc 0.96875
2017-03-02T17:55:41.075858: step 17927, loss 0.19983, acc 0.90625
2017-03-02T17:55:41.139896: step 17928, loss 0.198409, acc 0.921875
2017-03-02T17:55:41.202814: step 17929, loss 0.1955, acc 0.921875
2017-03-02T17:55:41.282076: step 17930, loss 0.255356, acc 0.890625
2017-03-02T17:55:41.356109: step 17931, loss 0.0679061, acc 0.96875
2017-03-02T17:55:41.428198: step 17932, loss 0.198946, acc 0.890625
2017-03-02T17:55:41.503284: step 17933, loss 0.148655, acc 0.921875
2017-03-02T17:55:41.606079: step 17934, loss 0.208407, acc 0.859375
2017-03-02T17:55:41.693059: step 17935, loss 0.120191, acc 0.953125
2017-03-02T17:55:41.759455: step 17936, loss 0.146384, acc 0.921875
2017-03-02T17:55:41.833478: step 17937, loss 0.167475, acc 0.921875
2017-03-02T17:55:41.903724: step 17938, loss 0.112333, acc 0.953125
2017-03-02T17:55:41.979827: step 17939, loss 0.200615, acc 0.921875
2017-03-02T17:55:42.048592: step 17940, loss 0.0871135, acc 0.96875
2017-03-02T17:55:42.122836: step 17941, loss 0.126322, acc 0.953125
2017-03-02T17:55:42.213383: step 17942, loss 0.146278, acc 0.921875
2017-03-02T17:55:42.285161: step 17943, loss 0.0846518, acc 0.984375
2017-03-02T17:55:42.366437: step 17944, loss 0.206274, acc 0.921875
2017-03-02T17:55:42.442618: step 17945, loss 0.254143, acc 0.90625
2017-03-02T17:55:42.506637: step 17946, loss 0.296182, acc 0.875
2017-03-02T17:55:42.570046: step 17947, loss 0.14671, acc 0.9375
2017-03-02T17:55:42.630620: step 17948, loss 0.166652, acc 0.9375
2017-03-02T17:55:42.700796: step 17949, loss 0.121461, acc 0.9375
2017-03-02T17:55:42.776931: step 17950, loss 0.169624, acc 0.921875
2017-03-02T17:55:42.840314: step 17951, loss 0.0968949, acc 0.984375
2017-03-02T17:55:42.905562: step 17952, loss 0.0891746, acc 0.96875
2017-03-02T17:55:42.980916: step 17953, loss 0.251631, acc 0.90625
2017-03-02T17:55:43.052418: step 17954, loss 0.130078, acc 0.96875
2017-03-02T17:55:43.129182: step 17955, loss 0.201261, acc 0.921875
2017-03-02T17:55:43.207093: step 17956, loss 0.0580727, acc 0.96875
2017-03-02T17:55:43.279837: step 17957, loss 0.144147, acc 0.9375
2017-03-02T17:55:43.362859: step 17958, loss 0.177941, acc 0.90625
2017-03-02T17:55:43.435055: step 17959, loss 0.18933, acc 0.9375
2017-03-02T17:55:43.511875: step 17960, loss 0.171072, acc 0.90625
2017-03-02T17:55:43.587178: step 17961, loss 0.174241, acc 0.9375
2017-03-02T17:55:43.677285: step 17962, loss 0.133719, acc 0.921875
2017-03-02T17:55:43.757033: step 17963, loss 0.25979, acc 0.90625
2017-03-02T17:55:43.830425: step 17964, loss 0.117261, acc 0.9375
2017-03-02T17:55:43.900080: step 17965, loss 0.225656, acc 0.859375
2017-03-02T17:55:43.965216: step 17966, loss 0.189794, acc 0.90625
2017-03-02T17:55:44.035583: step 17967, loss 0.133164, acc 0.921875
2017-03-02T17:55:44.110261: step 17968, loss 0.168641, acc 0.921875
2017-03-02T17:55:44.169666: step 17969, loss 0.124927, acc 0.953125
2017-03-02T17:55:44.240142: step 17970, loss 0.255083, acc 0.890625
2017-03-02T17:55:44.300837: step 17971, loss 0.099967, acc 0.953125
2017-03-02T17:55:44.372072: step 17972, loss 0.172408, acc 0.921875
2017-03-02T17:55:44.437891: step 17973, loss 0.172823, acc 0.921875
2017-03-02T17:55:44.522216: step 17974, loss 0.204115, acc 0.921875
2017-03-02T17:55:44.593954: step 17975, loss 0.165034, acc 0.9375
2017-03-02T17:55:44.678309: step 17976, loss 0.140919, acc 0.9375
2017-03-02T17:55:44.755024: step 17977, loss 0.102892, acc 0.953125
2017-03-02T17:55:44.826474: step 17978, loss 0.167147, acc 0.9375
2017-03-02T17:55:44.898778: step 17979, loss 0.180405, acc 0.875
2017-03-02T17:55:44.970835: step 17980, loss 0.237887, acc 0.875
2017-03-02T17:55:45.042442: step 17981, loss 0.0424955, acc 1
2017-03-02T17:55:45.120977: step 17982, loss 0.136941, acc 0.9375
2017-03-02T17:55:45.195737: step 17983, loss 0.154165, acc 0.875
2017-03-02T17:55:45.268863: step 17984, loss 0.188653, acc 0.921875
2017-03-02T17:55:45.336671: step 17985, loss 0.208967, acc 0.90625
2017-03-02T17:55:45.402370: step 17986, loss 0.105486, acc 0.953125
2017-03-02T17:55:45.474417: step 17987, loss 0.0791502, acc 0.984375
2017-03-02T17:55:45.545449: step 17988, loss 0.183859, acc 0.90625
2017-03-02T17:55:45.614748: step 17989, loss 0.148074, acc 0.9375
2017-03-02T17:55:45.694517: step 17990, loss 0.163364, acc 0.921875
2017-03-02T17:55:45.784444: step 17991, loss 0.187622, acc 0.9375
2017-03-02T17:55:45.856728: step 17992, loss 0.0442952, acc 0.984375
2017-03-02T17:55:45.943034: step 17993, loss 0.122306, acc 0.9375
2017-03-02T17:55:46.012469: step 17994, loss 0.252406, acc 0.859375
2017-03-02T17:55:46.084731: step 17995, loss 0.144996, acc 0.921875
